Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Vinblastine","1004","DB","906832","DLBC","blood","B_cell_lymphoma","-5.7880674573002828",".49588824413949251",".10000000000000001",".14545355337337795","-1.0535796546177136","GDSC2"
"Vinblastine","1004","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","-4.6999080435767064",".63350406618658706",".10000000000000001",".085848203468831902","-.55390776671767772","GDSC2"
"Vinblastine","1004","TUR","909773","DLBC","blood","B_cell_lymphoma","-6.2667702906105482",".42768058977645218",".10000000000000001",".16162043349489236","-1.2733951940015402","GDSC2"
"Vinblastine","1004","BC-1","910919","DLBC","blood","B_cell_lymphoma","-6.7171366870027143",".36698269639118308",".10000000000000001",".092789107806785454","-1.4801989257837798","GDSC2"
"Vinblastine","1004","SCC-3","910930","DLBC","blood","B_cell_lymphoma","-5.2494985224016553",".57141763991903427",".10000000000000001",".13160991099683211","-.80627420187688037","GDSC2"
"Vinblastine","1004","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","-6.207493009477445",".43889373616765892",".10000000000000001",".1331175273259842","-1.2461756610913715","GDSC2"
"Vinblastine","1004","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","-5.7148456034025212",".50584773745411649",".10000000000000001",".086048415518503826","-1.0199569137663174","GDSC2"
"Vinblastine","1004","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","-3.9623055822802677",".71578005660175192",".10000000000000001",".14710342315213742","-.21520811507883308","GDSC2"
"Vinblastine","1004","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","-6.0238532017843873",".46350279995708932",".10000000000000001",".13790992740728428","-1.1618501034144895","GDSC2"
"Vinblastine","1004","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","-4.7798578698236787",".63316449425750909",".10000000000000001",".11684703980038234","-.59061992498629379","GDSC2"
"Vinblastine","1004","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","-3.5787243120568055",".7571140776511105",".10000000000000001",".044484150549559114","-.039071443338988598","GDSC2"
"Vinblastine","1004","SLVL","1331032","DLBC","blood","B_cell_lymphoma","-5.9171977063439858",".47899767763610268",".10000000000000001",".1150267833169946","-1.1128749697258908","GDSC2"
"Vinblastine","1004","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","-6.368668307109191",".41238359421617188",".10000000000000001",".10772849386784844","-1.3201857410804076","GDSC2"
"Vinblastine","1004","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","-6.5864944059469179",".38020397537565087",".10000000000000001",".073076745015371439","-1.4202093007422236","GDSC2"
